BPE 2016 - Base permanente des équipements : commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mise en ligne le 11/07/2016       Géographie au 01/01/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"©Insee       Source(s) : Insee, Base permanente des équipements 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code IRIS,Libellé IRIS,COM,Libellé commune ou ARM,Région,Département,Hypermarché,Supermarché,Grande surface de bricolage,Supérette,Epicerie,Boulangerie,Boucherie charcuterie,Produits surgelés,Poissonnerie,Librairie papeterie journaux,Magasin de vêtements,Magasin d'équipements du foyer,Magasin de chaussures,Magasin d'électroménager et de matériel audio-vidéo,Magasin de meubles,Magasin d'articles de sports et de loisirs,Magasin de revêtements murs et sols,Droguerie quincaillerie bricolage,Parfumerie,Horlogerie Bijouterie,Fleuriste,Magasin d'optique,Magasin de matériel médical et orthopédique,Station service
IRIS,LIB_IRIS,COM,LIB_COM,REG,DEP,NB_B101,NB_B102,NB_B103,NB_B201,NB_B202,NB_B203,NB_B204,NB_B205,NB_B206,NB_B301,NB_B302,NB_B303,NB_B304,NB_B305,NB_B306,NB_B307,NB_B308,NB_B309,NB_B310,NB_B311,NB_B312,NB_B313,NB_B315,NB_B316
340320203,Méditerrannée-Pech de la Pomme,34032,Béziers,76,34,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
340320301,Gare,34032,Béziers,76,34,0,1,0,0,5,5,10,0,0,2,17,0,2,0,0,1,0,0,4,0,0,0,0,0
340320302,Capiscol,34032,Béziers,76,34,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,2,0,1,0,0,0
340320303,Rive droite,34032,Béziers,76,34,0,0,1,0,7,6,4,1,0,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0
340320401,Pech des Moulins,34032,Béziers,76,34,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0
340320402,La Renardière,34032,Béziers,76,34,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0
340320403,Route de Bédarieux,34032,Béziers,76,34,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0
340320404,Croix de Poumeyrac,34032,Béziers,76,34,0,1,0,0,2,4,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0
340320501,Pompiers,34032,Béziers,76,34,0,0,0,0,1,4,3,1,0,2,2,0,0,2,0,0,0,0,1,0,2,0,0,0
340320502,Le Rouat,34032,Béziers,76,34,0,1,0,2,0,4,2,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0
340320503,Du Guesclin,34032,Béziers,76,34,0,0,1,1,1,2,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,1,0
340320601,Iranget,34032,Béziers,76,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
340320602,Mermoz,34032,Béziers,76,34,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0
340320603,Ancien Hôpital,34032,Béziers,76,34,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340320604,Arènes,34032,Béziers,76,34,1,2,0,0,1,5,1,0,1,1,34,1,5,0,2,2,0,1,5,8,1,3,0,0
340320701,La Crouzette Badonnes,34032,Béziers,76,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
340320703,Montimas,34032,Béziers,76,34,0,1,3,0,0,1,2,0,0,0,5,3,0,2,13,4,4,3,1,0,5,2,0,0
340320704,Montimaran,34032,Béziers,76,34,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
340320705,Saint Jean D'Aureilhan,34032,Béziers,76,34,1,0,0,0,1,3,1,1,0,2,11,4,4,1,4,2,0,0,0,4,1,4,1,0
340320801,Pech de Valras,34032,Béziers,76,34,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340320802,Gargailhan,34032,Béziers,76,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
340320803,Les Oliviers,34032,Béziers,76,34,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340320804,Marcel Cerdan,34032,Béziers,76,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
340320805,Château Devèze,34032,Béziers,76,34,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34032ZZZZ,Non localisé à l'iris,34032,Béziers,76,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11
340570101,Quartier Sud,34057,Castelnau-le-Lez,76,34,1,0,1,1,0,1,0,0,0,2,3,3,1,1,2,2,0,0,3,0,0,2,2,0
340570102,Galine-Stade Jean Fournier-Ouest,34057,Castelnau-le-Lez,76,34,0,3,0,1,2,2,0,0,0,1,1,3,0,1,1,0,0,0,0,0,1,0,1,0
340570103,Castelnau-centre ville,34057,Castelnau-le-Lez,76,34,0,0,0,0,3,3,5,0,1,1,6,0,0,0,0,1,0,1,0,1,5,1,1,0
340570104,Sablas- Mendrous O-Languedoc O,34057,Castelnau-le-Lez,76,34,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
340570105,Mendrous E- Languedoc E- A. Rouge-Devois,34057,Castelnau-le-Lez,76,34,0,1,0,0,1,2,2,0,0,3,4,2,2,0,2,3,1,0,0,0,1,2,3,0
340570106,Quartier nord-est,34057,Castelnau-le-Lez,76,34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340570107,Courtarelle-Cantagril-Muriers,34057,Castelnau-le-Lez,76,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34057ZZZZ,Non localisé à l'iris,34057,Castelnau-le-Lez,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
341080101,Zus de la Peyrade,34108,Frontignan,76,34,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341080201,La Plage,34108,Frontignan,76,34,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0
341080301,Le Mas de Chave,34108,Frontignan,76,34,0,3,1,0,0,1,0,0,1,0,2,1,1,1,1,0,0,0,0,0,4,2,1,0
341080302,Zus Quartier Nord,34108,Frontignan,76,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
341080303,Centre-Ville,34108,Frontignan,76,34,0,1,0,1,4,10,6,0,4,4,3,0,0,1,0,2,0,1,0,0,2,3,2,0
341080305,Les Crozes,34108,Frontignan,76,34,0,1,0,0,1,3,1,0,3,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0
341080307,Terres Blanches,34108,Frontignan,76,34,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0
341080308,La Périphérie,34108,Frontignan,76,34,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34108ZZZZ,Non localisé à l'iris,34108,Frontignan,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
341290101,Musée-Village,34129,Lattes,76,34,0,1,0,0,2,2,2,0,1,2,1,1,0,0,0,0,0,1,0,1,1,1,0,0
341290102,La Cougourdule,34129,Lattes,76,34,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
341290103,Maurin,34129,Lattes,76,34,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
341290104,Boirargues,34129,Lattes,76,34,0,0,0,1,0,1,0,0,0,0,4,1,0,1,3,5,0,0,2,1,0,0,0,0
341290105,ZA Le Soriech-Commandeurs-La Banquière,34129,Lattes,76,34,1,2,1,0,0,2,0,0,0,1,23,4,2,0,26,8,3,1,3,6,2,3,1,0
341290107,ZA du Puech Radier,34129,Lattes,76,34,0,0,2,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0
341290108,Port Ariane Vasque Fontvin Périphérie,34129,Lattes,76,34,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0
341290109,Port Cereirède,34129,Lattes,76,34,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,1,0,1,0
34129ZZZZ,Non localisé à l'iris,34129,Lattes,76,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
341450101,Centre ville-Mairie,34145,Lunel,76,34,0,1,0,1,8,9,12,0,4,3,14,1,2,0,1,1,0,1,2,1,3,4,2,0
341450102,Abrivado,34145,Lunel,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341450103,Fernand Brunel,34145,Lunel,76,34,0,1,0,1,0,0,2,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,1,0
341450105,Route de Nîmes,34145,Lunel,76,34,1,1,1,1,4,4,0,1,0,1,5,3,4,4,6,6,0,1,1,2,4,3,1,0
341450106,La Roquette,34145,Lunel,76,34,0,1,0,0,1,1,5,0,0,0,2,1,0,0,4,0,0,1,1,0,1,0,0,0
341450107,Périphérie,34145,Lunel,76,34,1,1,1,0,0,3,0,0,0,1,13,1,1,0,0,3,0,0,1,1,1,3,2,0
341450108,Louis Abric Zone Nord,34145,Lunel,76,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341450109,Louis Abric Zone Sud,34145,Lunel,76,34,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
34145ZZZZ,Non localisé à l'iris,34145,Lunel,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
341540101,Centre ville,34154,Mauguio,76,34,1,1,0,1,1,4,4,0,1,2,3,0,1,1,0,0,0,0,3,1,3,3,0,0
341540102,Quartier ouest,34154,Mauguio,76,34,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
341540103,Quartir nord,34154,Mauguio,76,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
341540104,Quartier est,34154,Mauguio,76,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
341540105,Carnon,34154,Mauguio,76,34,0,1,0,3,2,3,3,0,0,1,8,0,0,0,0,1,0,0,0,1,1,0,0,0
341540106,Périphérie ouest et sud,34154,Mauguio,76,34,0,0,4,0,0,1,0,0,0,3,6,9,0,4,11,12,0,6,2,0,2,0,2,0
341540107,Périphérie nord et est,34154,Mauguio,76,34,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0
34154ZZZZ,Non localisé à l'iris,34154,Mauguio,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
341570101,Centre Ville-Quartier Historique,34157,Mèze,76,34,0,0,0,1,3,6,4,0,3,3,10,1,2,0,1,2,0,1,0,1,4,2,5,0
341570102,Quartiers Nord,34157,Mèze,76,34,0,2,0,0,1,1,1,0,2,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0
341570103,Couronne Periurbaine,34157,Mèze,76,34,0,0,0,1,0,1,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
34157ZZZZ,Non localisé à l'iris,34157,Mèze,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
341720101,Ecole d'Architecture-Triolet,34172,Montpellier,76,34,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
341720102,Vert Bois,34172,Montpellier,76,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720103,Saint-Eloi,34172,Montpellier,76,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
341720105,Lapeyronie,34172,Montpellier,76,34,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
341720106,Occitanie,34172,Montpellier,76,34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
341720108,Malbosc,34172,Montpellier,76,34,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
341720109,Euromédecine,34172,Montpellier,76,34,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
341720201,Lunaret,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720202,Aiguelongue,34172,Montpellier,76,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341720203,Méric,34172,Montpellier,76,34,0,2,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
341720204,Justice,34172,Montpellier,76,34,0,0,0,0,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341720301,Agropolis,34172,Montpellier,76,34,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341720401,Blayac,34172,Montpellier,76,34,0,0,2,0,1,3,8,0,2,0,0,2,0,0,2,1,0,2,1,0,0,1,0,0
341720402,Bologne,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720403,Oxford,34172,Montpellier,76,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720404,Le Mail Sud,34172,Montpellier,76,34,0,1,0,1,6,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341720405,Le Mail Nord,34172,Montpellier,76,34,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720501,Les Garrigues,34172,Montpellier,76,34,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720502,Les Gémeaux,34172,Montpellier,76,34,0,2,0,2,1,5,7,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0
341720503,Les Tours,34172,Montpellier,76,34,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
341720602,Celleneuve,34172,Montpellier,76,34,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0
341720603,La Fontaine,34172,Montpellier,76,34,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341720701,Les Tonnelles,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
341720702,Pilory,34172,Montpellier,76,34,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
341720703,Alco,34172,Montpellier,76,34,0,0,0,1,2,8,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
341720704,Soulas,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341720705,Casseyrols,34172,Montpellier,76,34,0,0,0,0,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
341720706,Bel Air,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720707,Le Petit Bard,34172,Montpellier,76,34,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341720801,La Piscine,34172,Montpellier,76,34,1,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0
341720802,Agriculture,34172,Montpellier,76,34,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341720803,Astruc,34172,Montpellier,76,34,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
341720901,Les Grèzes,34172,Montpellier,76,34,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
341720902,Bouisses,34172,Montpellier,76,34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341721001,La Colline,34172,Montpellier,76,34,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341721002,Notre Dame de la Paix,34172,Montpellier,76,34,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
341721101,Estanove,34172,Montpellier,76,34,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
341721102,Lepic,34172,Montpellier,76,34,0,0,0,0,2,3,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,2,0
341721103,Parc Montcalm,34172,Montpellier,76,34,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0
341721201,Sabathé,34172,Montpellier,76,34,0,1,0,1,3,1,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
341721202,Tastavin,34172,Montpellier,76,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341721203,Mas Drevon-Maurin,34172,Montpellier,76,34,0,0,1,0,2,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
341721301,Croix d'Argent,34172,Montpellier,76,34,0,2,0,0,4,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0
341721302,Marquerose,34172,Montpellier,76,34,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
341721303,Garosud,34172,Montpellier,76,34,0,1,1,0,0,3,1,0,0,0,0,3,0,0,1,2,0,1,0,0,0,1,2,0
341721401,Bagatelle,34172,Montpellier,76,34,0,2,0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0
341721402,Pas du Loup,34172,Montpellier,76,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
341721501,Mion,34172,Montpellier,76,34,0,0,0,0,0,3,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0
341721502,Saint-Martin,34172,Montpellier,76,34,0,0,0,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
341721601,Pont Trinquat,34172,Montpellier,76,34,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0
341721602,Aiguerelles,34172,Montpellier,76,34,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
341721603,La Rauze,34172,Montpellier,76,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
341721701,Tournezy,34172,Montpellier,76,34,1,2,0,1,1,3,1,0,0,2,3,2,1,4,2,0,0,5,1,3,3,1,1,0
341721802,Port Marianne,34172,Montpellier,76,34,0,0,0,0,4,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
341721803,La Lironde,34172,Montpellier,76,34,0,0,0,0,0,4,0,1,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0
341721804,Rive du Lez,34172,Montpellier,76,34,1,1,0,0,1,9,0,0,0,2,37,4,6,2,2,0,0,0,4,4,3,3,1,0
341721901,Eureka,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341721903,Millénaire,34172,Montpellier,76,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341721904,Grammont,34172,Montpellier,76,34,0,0,0,0,1,3,0,0,1,0,5,1,0,0,3,0,0,0,0,1,0,0,5,0
341722001,Pont de Sète,34172,Montpellier,76,34,0,2,0,2,19,7,11,0,4,2,15,2,1,3,3,2,0,0,6,0,2,1,0,0
341722002,Méditerrannée,34172,Montpellier,76,34,0,0,0,1,5,2,1,0,0,1,2,2,0,1,1,1,0,1,3,0,0,0,0,0
341722003,Saint-François,34172,Montpellier,76,34,0,1,0,0,9,4,2,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,0
341722101,Salaison,34172,Montpellier,76,34,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341722102,Pompignane,34172,Montpellier,76,34,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
341722201,Les Aubes,34172,Montpellier,76,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341722202,Rimbaud,34172,Montpellier,76,34,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341722301,Fac de Pharmacie,34172,Montpellier,76,34,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0
341722302,Ecole Normale,34172,Montpellier,76,34,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
341722303,Boutonnet,34172,Montpellier,76,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341722304,Sainte-Odile,34172,Montpellier,76,34,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341722305,Archives Départemental,34172,Montpellier,76,34,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
341722401,Nazareth,34172,Montpellier,76,34,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
341722402,Beaux Arts,34172,Montpellier,76,34,0,0,0,0,4,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0
341722403,Verdanson,34172,Montpellier,76,34,0,1,0,0,9,8,1,0,1,3,2,0,0,1,1,1,0,0,0,0,1,1,1,0
341722501,Peyrou,34172,Montpellier,76,34,0,0,0,0,5,2,0,0,0,1,4,0,1,2,2,0,0,0,3,2,2,0,0,0
341722502,Ursulines,34172,Montpellier,76,34,0,0,0,3,4,1,0,0,0,3,8,0,2,1,1,1,0,0,2,0,0,0,0,0
341722503,Préfecture,34172,Montpellier,76,34,0,0,0,0,8,8,10,0,4,6,44,7,1,1,3,4,1,2,0,10,2,2,1,0
341722504,Saint-Roch,34172,Montpellier,76,34,0,1,0,0,3,6,2,0,0,4,44,10,7,2,4,1,0,0,2,5,3,6,2,0
341722601,Gambetta,34172,Montpellier,76,34,0,2,0,0,14,5,11,0,0,2,3,5,0,0,1,3,0,1,2,0,2,2,2,0
341722602,Saint-Denis,34172,Montpellier,76,34,0,1,0,0,7,5,3,1,0,1,15,1,3,1,2,4,0,2,0,6,1,1,3,0
341722701,Nombre d'Or,34172,Montpellier,76,34,1,0,0,2,3,6,2,0,3,2,58,5,9,4,0,3,0,1,10,6,2,4,1,0
341722703,Moulin de l'Evêque,34172,Montpellier,76,34,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341722704,Place de l'Europe,34172,Montpellier,76,34,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
341722801,La Guirlande,34172,Montpellier,76,34,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
341722802,Chaptal,34172,Montpellier,76,34,0,0,0,0,8,2,2,0,2,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0
341722901,Assas,34172,Montpellier,76,34,0,0,0,0,5,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,1,0
341722902,Avenue de Lodève,34172,Montpellier,76,34,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
341723001,Comédie,34172,Montpellier,76,34,0,1,0,2,3,16,1,0,0,18,162,10,48,3,0,4,1,0,20,23,3,14,1,0
34172ZZZZ,Non localisé à l'iris,34172,Montpellier,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
343010101,Le Conservatoire,34301,Sète,76,34,0,0,0,0,5,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010102,Le Commissariat,34301,Sète,76,34,0,0,0,1,5,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
343010103,La Médiathèque,34301,Sète,76,34,0,1,0,0,2,3,1,0,0,2,6,1,0,2,1,0,0,0,2,2,1,0,0,0
343010104,La Mairie,34301,Sète,76,34,0,2,0,0,5,15,16,0,8,8,63,5,10,3,2,0,0,0,3,2,2,10,1,0
343010201,Ile Sud,34301,Sète,76,34,0,0,0,0,4,1,3,0,1,1,9,2,0,1,5,6,0,2,0,1,0,0,2,0
343010301,Zone Portuaire,34301,Sète,76,34,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
343010401,La Gendarmerie,34301,Sète,76,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010402,Chateau Vert,34301,Sète,76,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010501,Zones Industrielles,34301,Sète,76,34,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0
343010601,Le Barrou,34301,Sète,76,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010602,Ile de Thau 1,34301,Sète,76,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010603,Ile de Thau 2,34301,Sète,76,34,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343010701,Caraussane-Jean Vilar,34301,Sète,76,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343010702,Saint-Clair,34301,Sète,76,34,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
343010801,La Corniche,34301,Sète,76,34,0,0,0,2,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0
343010901,Les Métairies,34301,Sète,76,34,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343010902,Pont-Levis-Centre Commercial,34301,Sète,76,34,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,1,1,1,1,0
343011001,La Gare,34301,Sète,76,34,0,0,0,0,3,4,1,0,2,4,2,2,0,0,2,3,0,0,0,0,2,0,2,0
343011101,Le Lido,34301,Sète,76,34,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
343011201,La Marine,34301,Sète,76,34,0,0,0,0,5,5,0,0,5,0,7,1,1,0,0,0,0,1,1,2,0,0,0,0
